X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-01,2.000000e-04
714,1.25e+00,8.80e+01,
715,1.19e+00,9.20e+01,
716,1.24e+00,9.00e+01,
717,1.16e+00,9.40e+01,
718,1.22e+00,9.40e+01,
719,1.16e+00,9.00e+01,
720,1.20e+00,9.20e+01,
721,1.13e+00,9.60e+01,
722,1.17e+00,9.40e+01,
723,1.12e+00,9.80e+01,
724,1.09e+00,9.80e+01,
725,1.15e+00,9.40e+01,
726,1.15e+00,1.00e+02,
727,1.10e+00,9.60e+01,
728,1.10e+00,1.00e+02,
729,1.15e+00,9.80e+01,
730,1.16e+00,1.00e+02,
731,1.08e+00,9.60e+01,
732,1.09e+00,1.00e+02,
733,1.15e+00,9.40e+01,
734,1.16e+00,9.40e+01,
735,1.10e+00,9.80e+01,
736,1.12e+00,9.60e+01,
737,1.18e+00,9.20e+01,
738,1.12e+00,9.40e+01,
739,1.19e+00,9.00e+01,
740,1.15e+00,9.40e+01,
741,1.22e+00,9.00e+01,
742,1.16e+00,8.80e+01,
743,1.24e+00,9.20e+01,
744,1.20e+00,9.00e+01,
745,1.26e+00,8.60e+01,
746,1.21e+00,8.80e+01,
747,1.28e+00,8.40e+01,
748,1.30e+00,8.80e+01,
749,1.23e+00,8.40e+01,
750,1.24e+00,8.00e+01,
751,1.32e+00,8.60e+01,
752,1.28e+00,8.40e+01,
753,1.36e+00,7.80e+01,
754,1.32e+00,8.20e+01,
755,1.40e+00,7.80e+01,
756,1.34e+00,8.00e+01,
757,1.44e+00,7.60e+01,
758,1.38e+00,7.80e+01,
759,1.47e+00,7.40e+01,
760,1.40e+00,7.80e+01,
761,1.50e+00,7.20e+01,
762,1.52e+00,7.60e+01,
763,1.45e+00,7.20e+01,
764,1.44e+00,7.40e+01,
765,1.52e+00,7.00e+01,
766,1.55e+00,7.20e+01,
767,1.46e+00,6.80e+01,
768,1.48e+00,6.80e+01,
769,1.56e+00,7.20e+01,
770,1.57e+00,7.00e+01,
771,1.51e+00,6.60e+01,
772,1.53e+00,6.80e+01,
773,1.60e+00,6.20e+01,
774,1.60e+00,6.80e+01,
775,1.51e+00,6.00e+01,
776,1.54e+00,6.40e+01,
777,1.60e+00,6.00e+01,
778,1.53e+00,6.20e+01,
779,1.59e+00,5.80e+01,
780,1.60e+00,6.00e+01,
781,1.52e+00,5.60e+01,
782,1.50e+00,5.60e+01,
783,1.58e+00,6.00e+01,
784,1.58e+00,5.80e+01,
785,1.49e+00,5.40e+01,
